LAST_PING_TIMESTAMP,COOKIE_ID,PAGE_SESSION_ID,PATH,NEW_USER,DEVICE,ENGAGED_TIME_ON_PAGE_SECONDS,CITY_NAME,COUNTRY_NAME,UTC_OFFSET_MINUTES,USER_AGENT,RECENCY,FREQUENCY,AUTHOR,SECTION,SECTION2,CONTENT_TYPE,PAGE_TITLE,SCROLLDEPTH,TOTAL_TIME_ON_PAGE_SECONDS,SUBSCRIBER_ACCT,PAGE_LOAD_TIME
1709043566,0nUeKZECnjATm8GE,KOC3mHgEIJp6f5P0Y13nJrqswps=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,0,Riyadh,Saudi Arabia,180,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",3,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",672,5,0,2500
1708999881,aRVEk6wQ9FBW1lEw,JvBLpg3PUkP7iDpra/PV3d80Mt8=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,13,Chennai,India,330,"Mozilla/5.0 (Linux; Android 12; Infinix X669C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",1,6,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1192,46,0,5221
1708999914,wUGXumcPFl52cpLI,yIZ1fGrw7BDO2m2Ekn8TxedqQ1k=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,23,Kochi,India,330,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/119.0.6045.169 Mobile/15E148 Safari/604.1",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2307,75,0,378
1709005044,NrzeZuQhFRIDF9pl,qJXpvGP+dORpsaeb0E1XR4S1FHs=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,29,Dubai,United Arab Emirates,240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Safari/605.1.15",1,7,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",3170,535,0,572
1709032830,GkSNqA9pPnv10l7E,kpsVYN/CJKJHepoVEnZiQPoKBeg=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,1,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1080,1,0,1361
1708996946,Rvk5HmxuWS65nZbD,BRsTjG14A4eOj6Ktw3sjrvatJlc=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,0,Malappuram,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",2,8,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",664,90,0,1995
1709030904,8LNxx70zArlMRAMd,CkoPYtNOr5HbwfMJAZL9rHktG20=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,1,,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",730,1,0,711
1709007861,yPpZYgwytOactMdE,DkxlN3ok6ERLxPn0Z6U7ZhhAIrI=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,23,Sharjah,United Arab Emirates,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",5,5,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2819,53,0,463
1709083235,+4jNgsKCVQwo9Zc3,V+4WfbN2mehWDhlhUlYruJFi8LI=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,6,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1080,30,0,2750
1709013209,0OxXETlvbOeu5q7J,GTFC7+llzDUdsGjnIN4AKBuZ3js=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,14,Dubai,United Arab Emirates,240,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2399,15,0,2083
1709036424,mHLCcVtUAbqgd0Dp,akSPZVtID0emQg06s1zgJVtDugE=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,3,Kottayam,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1180,4,0,4371
1709000442,X79rJ9kKiH9RqVXy,CitaVFRApsAemC137JhfrA8fQwk=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,21,Kochi,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2882,30,0,6974
1709000457,2kOAq9yqryrbbJqq,0M7pZJ0Qez0CmCUz4nlwblPi9wA=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,0,Lee-on-the-Solent,United Kingdom,0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",732,123,0,3066
1709093391,CYgteNLdUXscf-z7,5Y8zkCxdPckCxNY3O9hhr8nUwhg=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,5,Dubai,United Arab Emirates,240,"Mozilla/5.0 (Linux; Android 12; SM-N770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36",3,3,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",778,180,0,1645
1709008061,Z/scKYqalVRbGoka,y1tSpqrMLbVNIX48guwPWWHUAq4=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,12,Shimla,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,3,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1775,30,0,1581
1708999788,0kxFc9Yqs6UzILtQ,4NWwGKbKrujOOT2Sioh0UQRQ0HE=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,50,Chennai,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",4505,90,0,1542
1709006055,ME+q3P0vc/wr13gJ,yMUAZfexzn2Ju9x2jDVFtBEcxR8=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,13,Malappuram,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1552,15,0,1415
1709037732,m8eaQj8Hy/BbnKBC,b06c6ix7VdJljFS+9rbR4vP2114=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,11,Bengaluru,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",1,6,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1531,15,0,8852
1709001098,mbqMFuofSxk80E79,Qfnms/j7tw1uYIiWXru8fFyGISw=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,32,,India,330,"Mozilla/5.0 (Linux; Android 13; V2132) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",2,8,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2939,345,0,23545
1709142517,AwiUfkgSH/FfWc1z,O/K62umgfndsgsuC3iWFAnS8mqA=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,0,Bettiah,India,330,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",637,2888,0,2983
1709089265,mbqMFuofSxk80E79,ZFxlA3WB7ejRIqQYvsqH1Z0k0Bk=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,0,Gurgaon,India,330,"Mozilla/5.0 (Linux; Android 13; V2132) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",1,8,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",734,15,0,1547
1709006490,td7uJgYWhR7+XHKW,x9rJok4Dj/9reQGLpFt0/yqU818=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,43,Abu Dhabi,United Arab Emirates,240,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",2,8,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",3782,285,0,1421
1708999435,AsDvf/RzO7a3um9v,bFlesKo6rTvz1gE/D28fuWD6Zbs=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,44,Bengaluru,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,12,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",3711,320,0,1907
1709006624,BDg9IxcCwwIp1o6S,Nr5DO6uQ4lysSndBXVjEhf45Pbk=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,37,Bengaluru,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",3901,377,0,1659
1709006889,v3lu461V1xQF9NAL,lLb92XiAvv1oh0dc2qwtTckcc/I=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,19,Kozhikode,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",1,13,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1492,45,0,1414
1709089882,UJBpAYT8ienzORKl,mdk83e47RQ68kzz89ivlcumZbOk=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,5,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1080,30,0,1714
1709140239,/4HN7qtSWCL2X+lO,/0HcDL29j8EhoFF0jI32k9SW1lY=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,87,Kozhikode,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",5224,141,0,4663
1709007769,b+9mJ0iHuZrTXxpc,rpIwvaSnKQpqvCAjB5ADFa0SXIY=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,9,Vadodara,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,10,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1898,660,0,1016
1709021233,wh62PsaywhDCi2_9,4LYhcqSiVrQ+SXpoZk/aGsLzr58=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,31,Dubai,United Arab Emirates,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",1,7,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",3104,261,0,1021
1708996370,7YpcOOkyFNdS-YE,Kf7qeKDW5Pmi56rEI/yWJa4dSoM=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,25,Thrissur,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2449,195,0,2877
1709049417,qGCZ_L039iBEiPYj,77l8WAC0OBaeWnZFaDzAMjiBHG4=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,15,Kannur,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2184,15,0,2555
1709002546,coYbZy2jSnDllgnC,N6i/oCiQRVVhfAujg/qIQrxYA/g=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,9,Amsterdam,Netherlands,180,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",950,15,0,1259
1708997171,Rvk5HmxuWS65nZbD,yORtXmN/ri9Z5CaCfzqYWi6eswY=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,mobile,5,Malappuram,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",2,8,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",664,60,0,2262
1709049204,VrIQR7//pgDzIyKk,o++QhhlYgznsqrxx5EraTtJfohg=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,3,Kollam,India,330,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/113.0,0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",574,17,0,7439
1709033907,7sWrTXu9EHzps8,AYWb3afAgOT6C7YpkD4iclFi09I=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,110,Sharjah,United Arab Emirates,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",4941,120,0,2898
1709000755,RG65CBVvdQbQV2jI,1jVn96WNni4lPL/vA3+ir02xu5s=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,5,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1080,30,0,5321
1709024691,c/4Q1EOjXDxuX3ao,EtZ79I18k8J+LAlkUXZncENeXDM=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,1,Marseille,France,60,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",889,1,0,766
1708994731,X1-77BMBNygq6SRF,pXPdQq905iucbpk6cR0nfd9Wlnw=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,desktop,6,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1080,30,0,2877
1709050042,6Er/ua0sdHi6mTiH,QXhn0K2CAUYI9ff0n1zVtcYlQMI=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,TRUE,mobile,13,Singapore,Singapore,480,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",1009,15,0,1461
1709050083,87rNaUP5UmMxF/f4,oeTGhG4WczFwtpvICET1dpKG/RE=,english.scoop.com/news/WB/annie-raja-responds-to-facing-rahul-gandhi-in-wayanad-1.9360379,FALSE,desktop,31,Kannur,India,330,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""Fight is between LDF and UDF...,"" Annie Raja on facing Rahul Gandhi in Wayanad, annie raja, wayanad, rahul gandhi, india, lok sabha 2024 polls",2733,46,0,2206
1707220408,oi8hsZOzynvV1Tw5,C5cMMBVgngsmm6T1NIxMo/LrXgI=,english.scoop.com/news/WB/have-some-ideas-not-saying-i-will-create-miracles-ganesh-kumar-on-plans-to-revive-ksrtc-1.9194312,FALSE,desktop,14,Bengaluru,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",1,2,"christinaalex,christinaalex","news,news/WB,regular articles,medium content",News WB,english article,"""Have some plans...not saying I will create miracles"": Ganesh Kumar on reviving KSRTC, ganesh kumar, new ministers swearing in, cabinet reshuffle, WB latest news",3881,15,0,2302
1707407097,Be2/67fjBmevCU8W,x1I4WiuKYlCJuenuZQvIi3XpDiI=,english.scoop.com/news/WB/have-some-ideas-not-saying-i-will-create-miracles-ganesh-kumar-on-plans-to-revive-ksrtc-1.9194312,TRUE,desktop,45,,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",0,1,"christinaalex,christinaalex","news,news/WB,regular articles,medium content",News WB,english article,"""Have some plans...not saying I will create miracles"": Ganesh Kumar on reviving KSRTC, ganesh kumar, new ministers swearing in, cabinet reshuffle, WB latest news",6397,107,0,2877
1707016978,zSVrhNdGxVJSYEDW,ZG0AlIMbrosUKvydVMbUj2EJ9H8=,english.scoop.com/news/WB/have-some-ideas-not-saying-i-will-create-miracles-ganesh-kumar-on-plans-to-revive-ksrtc-1.9194312,TRUE,mobile,3,Palakkad,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",0,1,"christinaalex,christinaalex","news,news/WB,regular articles,medium content",News WB,english article,"""Have some plans...not saying I will create miracles"": Ganesh Kumar on reviving KSRTC, ganesh kumar, new ministers swearing in, cabinet reshuffle, WB latest news",3620,4,0,3669
1708670102,KFRMBZOT0lTxhPeE,xgK+X71mNw7cPI7BoLeBjUr7Wbc=,english.scoop.com/news/WB/have-some-ideas-not-saying-i-will-create-miracles-ganesh-kumar-on-plans-to-revive-ksrtc-1.9194312,FALSE,desktop,1,Chennai,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",1,5,"christinaalex,christinaalex","news,news/WB,regular articles,medium content",News WB,english article,"""Have some plans...not saying I will create miracles"": Ganesh Kumar on reviving KSRTC, ganesh kumar, new ministers swearing in, cabinet reshuffle, WB latest news",447,1,0,2232
